Name, School Category, School Management, Email, 
"GGSSS KANOOI SUJANGARH, Sujangarh-Municipality , CHURU, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, CHURU,Sujangarh-Municipality
"GGSSS PIPAR CITY, Pipar City-Town Panchayat , JODHPUR, RAJASTHAN",Higher Secondary(1-12),N/A,ictexamghspiparcityjdp@gmail.com,Girls,operational,1 to 12,RAJASTHAN, JODHPUR,Pipar City-Town Panchayat
"GGSSS RAIPUR, PIRAWA (SUNEL) , JHALAWAR, RAJASTHAN",Higher Secondary(1-12),N/A,girls.sss.raipur@gmail.com,Girls,operational,1 to 12,RAJASTHAN, JHALAWAR,PIRAWA (SUNEL)
"GGSSS SAMDARI, SAMDARI , BARMER, RAJASTHAN",Higher Secondary(1-12),N/A,ggssschoolsamdari2@gmail.com,Girls,operational,1 to 12,RAJASTHAN, BARMER,SAMDARI
"GGSSS SCHOOL PADRU, SIWANA , BARMER, RAJASTHAN",Higher Secondary(1-12),N/A,ggssspadru47@gmail.com,Girls,operational,1 to 12,RAJASTHAN, BARMER,SIWANA
"G.G.S.S.S. SHRIPURA, Kota-South-Municipal Corporations , KOTA, RAJASTHAN",Higher Secondary(1-12),N/A,ggsssshripura@gmail.com,Girls,operational,1 to 12,RAJASTHAN, KOTA,Kota-South-Municipal Corporations
"GGSSS SIWANA, Siwana , BARMER, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, BARMER,Siwana
"GGUPS JAJIWAL KALLAN, MANDOR , JODHPUR, RAJASTHAN",Upper Primary Only(1-8),N/A,,Girls,operational,1 to 8,RAJASTHAN, JODHPUR,MANDOR
"G. G.U.P.S LAHSODA, KHANDAR , SAWAI MADHOPUR, RAJASTHAN",Upper Primary Only(1-8),N/A,,Girls,operational,1 to 8,RAJASTHAN, SAWAI MADHOPUR,KHANDAR
"GGUPS LILANWALI, SANGARIA , HANUMANGARH, RAJASTHAN",Upper Primary Only(1-8),N/A,lilanwaliggups@gmail.com,Girls,operational,1 to 8,RAJASTHAN, HANUMANGARH,SANGARIA
"G.G.U.P.S. NAGELAV, PISANGAN , AJMER, RAJASTHAN",Upper Primary Only(1-8),N/A,,Girls,operational,1 to 8,RAJASTHAN, AJMER,PISANGAN
"G.G.U.S.S. GULABPURA, Gulabpura-Town Panchayat , BHILWARA, RAJASTHAN",Higher Secondary(1-12),N/A,gghssgulabpura@gmail.com,Girls,operational,1 to 12,RAJASTHAN, BHILWARA,Gulabpura-Town Panchayat
"G.H.SEC.SCHOOL BABARA, RAIPUR , PALI, RAJASTHAN",Higher Secondary(1-12),N/A,ghssbabra@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, PALI,RAIPUR
"GHSS ALNIYAWAS, BHERUNDA , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,gsssalniyawas@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,BHERUNDA
"GHSS BALDU, LADNU , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,baldugovtschool@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,LADNU
"GHSS BIDIYAD, PARBATSAR , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,principalbidiyad@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,PARBATSAR
"GHSS BORAWAR, Borawar , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,Borawar
"GHSS GIRLS SIROHI , Sirohi-Municipality , SIROHI, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, SIROHI,Sirohi-Municipality
"GHSSG MOHTA RAJGARH, Rajgarh(Churu)-Town Panchayat , CHURU, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, CHURU,Rajgarh(Churu)-Town Panchayat
"GHSS HAMIRWAS, RAJGARH , CHURU, RAJASTHAN",Higher Secondary(1-12),N/A,principalgssshamirwas@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, CHURU,RAJGARH
"GHSS HIRANI, KUCHAMAN , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,gssschhirani@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,KUCHAMAN
"G.H.S.S. HURDA, HURDA , BHILWARA, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, BHILWARA,HURDA
"GHSS JARODA KALLA, MERTA , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,gsssjarora12@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,MERTA
"GHSS JAWAHAR KUCHAMAN CITY, Kuchaman City-Town Panchayat , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,Kuchaman City-Town Panchayat
"GHSS KALRI, NAGAUR , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,peeokalri@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,NAGAUR
"GHSS KHURI KALLAN, DEGANA , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,GASSSKHURIKALANNAGAUR@GMAIL.COM,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,DEGANA
"GHSS MAKRANA, Makrana-Municipality , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,Makrana-Municipality
"GHSS MAROTH, NAWA , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,ghssmaroth@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,NAWA
"GHSS NAWA CITY, Nawa-Town Panchayat , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,Nawa-Town Panchayat
"GHSS PARBATSAR, Parbatsar-Town Panchayat , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,perebesserdeo2@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,Parbatsar-Town Panchayat
"G. KARNI SR.SEC.SCHOOL DESHNOK, Bikaner-Municipal Corporations , BIKANER, RAJASTHAN",Higher Secondary(1-12),N/A,gksssdeshnok@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, BIKANER,Bikaner-Municipal Corporations
"G.K.U.P.S. PUSHKAR, Pushkar-Town Panchayat , AJMER, RAJASTHAN",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,RAJASTHAN, AJMER,Pushkar-Town Panchayat
"G.MAHIPAL.S.SEC S.SAGWARA, Sagwara-Town Panchayat , DUNGARPUR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, DUNGARPUR,Sagwara-Town Panchayat
"GOVT. AADARSH SHSS KHERLI, Kherli-Town Panchayat , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,Kherli-Town Panchayat
"GOVT. AADARSH SHSS TASAI, KATHUMAR , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,GSSSTASAIALWAR@GMAIL.COM,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,KATHUMAR
"GOVT. AADRASH Sr. Secondary School BAGRA, JALORE , JALORE, RAJASTHAN",Higher Secondary(1-12),N/A,gsssbagra@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, JALORE,JALORE
"GOVT. A.AU.P.S. MAMTOLI, UCHAIN , BHARATPUR, RAJASTHAN",Upper Primary Only(1-8),N/A,indiansherajuni@gmail.com,Co-educational,operational,1 to 8,RAJASTHAN, BHARATPUR,UCHAIN
"GOVT ADARSH GIRLS SEN.SEC.GANGORI, Jaipur Heritage-Municipal Corporations , JAIPUR, RAJASTHAN",Higher Secondary(1-12),N/A,adreshschool.gangori315@gmail.com,Girls,operational,1 to 12,RAJASTHAN, JAIPUR,Jaipur Heritage-Municipal Corporations
"GOVT.ADARSH.SEC.SCH., SINGRAWAT, DHOD , SIKAR, RAJASTHAN",Higher Secondary(1-12),N/A,hm.gss.singrawat@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, SIKAR,DHOD
"GOVT ADARSH SEN SEC ANDHI, ANDHI , JAIPUR, RAJASTHAN",Higher Secondary(1-12),N/A,jngurjar17@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, JAIPUR,ANDHI
"GOVT ADARSH SEN SEC. J.RAMGARH, JAMWA RAMGARH , JAIPUR, RAJASTHAN",Higher Secondary(1-12),N/A,gsss.jamwaramgarh15@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, JAIPUR,JAMWA RAMGARH
"GOVT ADARSH SEN SEC.SCHOOL SEWARI, BALI , PALI, RAJASTHAN",Higher Secondary(1-12),N/A,govtssssewari248@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, PALI,BALI
"GOVT. ADARSH SHSS ALAWADA, RAMGARH , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,gsssalawara@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,RAMGARH
"GOVT. ADARSH SHSS BEECHGANV, LAXMANGARH , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,ssmina1964@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,LAXMANGARH
"GOVT. ADARSH SHSS BHEEMRAJ BARDOD, Bardod , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,Bardod
"GOVT. ADARSH SHSS JINDOLI, MANDAWAR , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,govtsssjindoli.mdr@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,MANDAWAR
"GOVT. ADARSH SHSS KHANPUR MEWAN, KISHANGARH BAS , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,gssskhanpurmewan1948@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,KISHANGARH BAS
"GOVT. ADARSH SHSS KHEDA MAHMOOD, GOVINDGARH , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,kheramahmood@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,GOVINDGARH
"GOVT. ADARSH SHSS KHIDARPUR, TIJARA , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,TIJARA
"GOVT. ADARSH SHSS LAXMANGARH, LAXMANGARH (ALWAR)-Town Panchayat , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,LAXMANGARH (ALWAR)-Town Panchayat
"GOVT. ADARSH SHSS NAVEEN ALWAR, Alwar-Municipality , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,govtnaveensss15@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,Alwar-Municipality
"GOVT. ADARSH SHSS PINAN, RENI , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,gsspinan@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,RENI
"GOVT. ADARSH SHSS RAYABKA, UMREN , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,UMREN
"GOVT. ADARSH SHSS TAUWAS, KOTKASIM , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,HMTEUWAS@GMAIL.COM,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,KOTKASIM
"GOVT. ADARSH SHSS THANAGAZI, Thanagaji-Town Panchayat , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,principalgsssthanagazi@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,Thanagaji-Town Panchayat
"GOVT ADARSH SR.SEC.SCHOOL BALARA, LACHHMANGARH , SIKAR, RAJASTHAN",Higher Secondary(1-12),N/A,gsssbalaran@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, SIKAR,LACHHMANGARH
"GOVT.ADARSH SR.SEC.SCHOOL, MORKHANA ATHUNA, NOKHA , BIKANER, RAJASTHAN",Higher Secondary(1-12),N/A,gssmorkhana@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, BIKANER,NOKHA
"GOVT.ADRASH SEN.SEC.S.JASWANTPURA, JASWANTPURA , JALORE, RAJASTHAN",Higher Secondary(1-12),N/A,ghssjsp1936@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, JALORE,JASWANTPURA
"GOVT. ADRASH SHSS SAKAT, RAJGARH , ALWAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, ALWAR,RAJGARH
"GOVT ADRASH SR SEC.SCHOOL W-2 PILANI, Pilani-Town Panchayat , JHUNJHUNU, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, JHUNJHUNU,Pilani-Town Panchayat
"GOVT. BAGLA SSS CHURU, Churu-Municipality , CHURU, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, CHURU,Churu-Municipality
"GOVT. GIRLS SECONDARY SCHOOL NATHDWARA , Nathdwara-Town Panchayat , RAJSAMAND, RAJASTHAN",Secondary/Sr. Sec.(1-10),N/A,mggsntd@gmail.com,Girls,operational,1 to 10,RAJASTHAN, RAJSAMAND,Nathdwara-Town Panchayat
"GOVT GIRLS SENI.SEC.SCHOOL BEGUN, Begun-Town Panchayat , CHITTORGARH, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, CHITTORGARH,Begun-Town Panchayat
"GOVT GIRLS SEN.SEC.BAGRU, Bagru-Town Panchayat , JAIPUR, RAJASTHAN",Higher Secondary(1-12),N/A,bagruggsss@gmail.com,Girls,operational,1 to 12,RAJASTHAN, JAIPUR,Bagru-Town Panchayat
"GOVT GIRLS SEN.SEC SCH KOTPUTLI, Kotputli-Town Panchayat , JAIPUR, RAJASTHAN",Higher Secondary(1-12),N/A,govt.girlsschoolkotputli@gmail.com,Girls,operational,1 to 12,RAJASTHAN, JAIPUR,Kotputli-Town Panchayat
"GOVT. GIRLS SEN. SEC. SCHOOL MATKA CHOWK , Sri Ganganagar-Municipality , GANGANAGAR, RAJASTHAN",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,RAJASTHAN, GANGANAGAR,Sri Ganganagar-Municipality
"GOVT. GIRLS SEN. SEC. SCHOOL MIRZEWALA, GANGANAGAR , GANGANAGAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, GANGANAGAR,GANGANAGAR
"GOVT. GIRLS SR.SEC. PRATAPGARH, Pratapgarh-Municipality , PRATAPGARH, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, PRATAPGARH,Pratapgarh-Municipality
"GOVT. GIRLS SR. SEC. SCH. ALIGARH, UNIARA , TONK, RAJASTHAN",Higher Secondary(1-12),N/A,ggsssaligarh@gmail.com,Girls,operational,1 to 12,RAJASTHAN, TONK,UNIARA
"GOVT.GIRLS . SR . SEC. SCH. Anoopgarh, Anupgarh-Town Panchayat , GANGANAGAR, RAJASTHAN",Higher Secondary(1-12),N/A,ggsssaph@gmail.com,Girls,operational,1 to 12,RAJASTHAN, GANGANAGAR,Anupgarh-Town Panchayat
"GOVT. GIRLS SR. SEC. SCH. MALPURA, Malpura-Town Panchayat , TONK, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, TONK,Malpura-Town Panchayat
"GOVT GIRLS SR.SEC.SCHOOL BARISADRI, Bari Sadri-Town Panchayat , CHITTORGARH, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, CHITTORGARH,Bari Sadri-Town Panchayat
"GOVT. GIRLS SR.SEC.SCHOOL RAJKALA CHIRAWA, Chirawa-Town Panchayat , JHUNJHUNU, RAJASTHAN",Higher Secondary(1-12),N/A,ggssschirawa@gmail.com,Girls,operational,1 to 12,RAJASTHAN, JHUNJHUNU,Chirawa-Town Panchayat
"GOVT. GIRLS. SR. SEC. SCHOOL SANCHORE, Sanchore-Town Panchayat , JALORE, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, JALORE,Sanchore-Town Panchayat
"GOVT. GIRLS SR. SEC. SCH. TODARAISINGH, Todaraisingh-Town Panchayat , TONK, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, TONK,Todaraisingh-Town Panchayat
"GOVT. GIRLS SR. SEC. SCH. UNIYARA, Uniara-Town Panchayat , TONK, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, TONK,Uniara-Town Panchayat
"GOVT.GIRLS.SR.SEC.SCH.WNO PADAMPUR, Padampur-Town Panchayat , GANGANAGAR, RAJASTHAN",Higher Secondary(1-12),N/A,ggsss.padampur@gmail.com,Girls,operational,1 to 12,RAJASTHAN, GANGANAGAR,Padampur-Town Panchayat
"GOVT GIRLS SSS AKLERA, Aklera-Town Panchayat , JHALAWAR, RAJASTHAN",Higher Secondary(1-12),N/A,GGSSS22075@GMAIL.COM,Girls,operational,1 to 12,RAJASTHAN, JHALAWAR,Aklera-Town Panchayat
"GOVT. GIRLS SSS MANDAWARI, MANDAWARI-Town Panchayat , DAUSA, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, DAUSA,MANDAWARI-Town Panchayat
"GOVT.GIRLS UPS MANHAGAYA, SEWAR , BHARATPUR, RAJASTHAN",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,RAJASTHAN, BHARATPUR,SEWAR
"GOVT GOVIND GURU S.SEC. ANANDPURI, ANANDPURI , BANSWARA, RAJASTHAN",Higher Secondary(1-12),N/A,gggsssanandpuri@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, BANSWARA,ANANDPURI
"Govt. G SR SEC S BUHANA, BUHANA , JHUNJHUNU, RAJASTHAN",Higher Secondary(1-12),N/A,GGSSSBUHANA@GMAIL.COM,Girls,operational,1 to 12,RAJASTHAN, JHUNJHUNU,BUHANA
"GOVT.G.S.S. BADA HAIDER SAAB, Dhaulpur-Municipality , DHOLPUR, RAJASTHAN",Secondary/Sr. Sec.(1-10),N/A,shshssnsjsjshsh@hsjsj.com,Girls,operational,1 to 10,RAJASTHAN, DHOLPUR,Dhaulpur-Municipality
"GOVT.G.S.S.S BASERI, BASERI-Town Panchayat , DHOLPUR, RAJASTHAN",Higher Secondary(6-12),N/A,ahshajsj@sjsjs.sjsj,Girls,operational,6 to 12,RAJASTHAN, DHOLPUR,BASERI-Town Panchayat
"GOVT G.S.S.S. SARMATHURA, SARMATHURA-Town Panchayat , DHOLPUR, RAJASTHAN",Higher Secondary(6-12),N/A,,Girls,operational,6 to 12,RAJASTHAN, DHOLPUR,SARMATHURA-Town Panchayat
"GOVT.HIR.SEC.SCHOOL BILOT, DUNGLA , CHITTORGARH, RAJASTHAN",Higher Secondary(1-12),N/A,GSSSBILOT2014@GMAIL.COM,Co-educational,operational,1 to 12,RAJASTHAN, CHITTORGARH,DUNGLA
"GOVT. HR. SEC. JAITPUR, NAINWA , BUNDI, RAJASTHAN",Higher Secondary(1-12),N/A,gsss.jetpur@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, BUNDI,NAINWA
"GOVT HR. SEC.S. ANGAI, SARMATHURA , DHOLPUR, RAJASTHAN",Higher Secondary(1-12),N/A,gsssangai@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, DHOLPUR,SARMATHURA
"GOVT.HR.SEC.SCH.AMAR SAHID S.M.GOPA, Jaisalmer-Municipality , JAISALMER, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, JAISALMER,Jaisalmer-Municipality
"GOVT. Hr.SEC.SCHOOL DHOWDA, HINDOLI , BUNDI, RAJASTHAN",Higher Secondary(1-12),N/A,gsssdhowara1952@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, BUNDI,HINDOLI
"GOVT. Hr. SEC SCHOOL MAYAJA, KESHORAIPATAN , BUNDI, RAJASTHAN",Higher Secondary(1-12),N/A,ghssmayaja@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, BUNDI,KESHORAIPATAN
"GOVT. HR..SEC. SCHOOL NAINWA, Nainwa-Town Panchayat , BUNDI, RAJASTHAN",Higher Secondary(1-12),N/A,gsssnainwa063@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, BUNDI,Nainwa-Town Panchayat
"GOVT.H.R. SEC.SCH. RAMGARH, Ramgarh-Town Panchayat , SIKAR, RAJASTHAN",Secondary/Sr. Sec.(1-10),N/A,,Co-educational,operational,1 to 10,RAJASTHAN, SIKAR,Ramgarh-Town Panchayat
"GOVT. HR. SEN SEC GANGRAR, GANGRAR , CHITTORGARH, RAJASTHAN",Higher Secondary(1-12),N/A,nodalgangrar9081@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, CHITTORGARH,GANGRAR
"GOVT. J.K. SR.SEC. S ALSISAR, ALSISAR , JHUNJHUNU, RAJASTHAN",Higher Secondary(1-12),N/A,jkgsssalsisar@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, JHUNJHUNU,ALSISAR
"GOVT MAHARANA HR SEC SCHOOL KAPASAN, Kapasan-Town Panchayat , CHITTORGARH, RAJASTHAN",Higher Secondary(1-12),N/A,nodalkapasan9091@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, CHITTORGARH,Kapasan-Town Panchayat
"GOVT. MAHARANA S.S.S. JAHAJPUR, Jahazpur-Town Panchayat , BHILWARA, RAJASTHAN",Higher Secondary(1-12),N/A,mgsssjahazpur@gmial.com,Co-educational,operational,1 to 12,RAJASTHAN, BHILWARA,Jahazpur-Town Panchayat
"GOVT.M.C.G.S.SEC.SCHOOL, BHOPALSAGAR , CHITTORGARH, RAJASTHAN",Higher Secondary(1-12),N/A,mdsghsskankrava@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, CHITTORGARH,BHOPALSAGAR
"GOVT.PRIMARY.SCH.39 LNP COLONY(GANGA RAM MANDA), PADAMPUR , GANGANAGAR, RAJASTHAN",Primary Only(1-5),N/A,mayadevi250682@gmail.com,Co-educational,operational,1 to 5,RAJASTHAN, GANGANAGAR,PADAMPUR
"GOVT.PRIMARY.SCH.WARD 5 GAJSINGHPUR, Gajsinghpur-Town Panchayat , GANGANAGAR, RAJASTHAN",Primary Only(1-5),N/A,,Co-educational,operational,1 to 5,RAJASTHAN, GANGANAGAR,Gajsinghpur-Town Panchayat
"GOVT. PS 2 MD MAHADAV NAGAR, MOHANGARH , JAISALMER, RAJASTHAN",Primary Only(1-5),N/A,gpsmahadevnagar@gmail.com,Co-educational,operational,1 to 5,RAJASTHAN, JAISALMER,MOHANGARH
"GOVT PS BAWADI, JHOTWARA , JAIPUR, RAJASTHAN",Primary Only(1-5),N/A,,Co-educational,operational,1 to 5,RAJASTHAN, JAIPUR,JHOTWARA
"GOVT.PS JHAPDI, HINDOLI , BUNDI, RAJASTHAN",Primary Only(1-5),N/A,,Co-educational,operational,1 to 5,RAJASTHAN, BUNDI,HINDOLI
"GOVT PS MALPURA CHOR, BASSI , JAIPUR, RAJASTHAN",Primary Only(1-5),N/A,,Co-educational,operational,1 to 5,RAJASTHAN, JAIPUR,BASSI
"GOVT.PS.NABRIYA, AMET , RAJSAMAND, RAJASTHAN",Primary Only(1-5),N/A,sheeshram9865@gmail.com,Co-educational,operational,1 to 5,RAJASTHAN, RAJSAMAND,AMET
"GOVT.P.S. SHERPUR, DHAULPUR , DHOLPUR, RAJASTHAN",Primary Only(1-5),N/A,shemddjdjrjrant600@gmail.com,Co-educational,operational,1 to 5,RAJASTHAN, DHOLPUR,DHAULPUR
"GOVT SECONDARY SCHOOL CHHAPURA KALAN, VIRATNAGAR , JAIPUR, RAJASTHAN",Secondary/Sr. Sec.(1-10),N/A,gss.chhapurak@gmail.com,Co-educational,operational,1 to 10,RAJASTHAN, JAIPUR,VIRATNAGAR
"GOVT SECONDARY SCHOOL MOHANPURA BALAJI, Kishangarh Renwal-Town Panchayat , JAIPUR, RAJASTHAN",Secondary/Sr. Sec.(1-10),N/A,hmgssmohanpurabalaji@gmail.com,Co-educational,operational,1 to 10,RAJASTHAN, JAIPUR,Kishangarh Renwal-Town Panchayat
"GOVT SEC SCH DABLA, RAISINGHNAGAR , GANGANAGAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, GANGANAGAR,RAISINGHNAGAR
"GOVT SENIOR SECONDARY SCHOOL BHINMAL, Bhinmal-Town Panchayat , JALORE, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, JALORE,Bhinmal-Town Panchayat
"GOVT. SENIOR SECONDARY SCHOOL BHOJEWALA, SURATGARH , GANGANAGAR, RAJASTHAN",Higher Secondary(1-12),N/A,gssbhojewala50@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, GANGANAGAR,SURATGARH
"GOVT. SENIOR SECONDARY SCHOOL BHUDOLI, NEEM KA THANA , SIKAR, RAJASTHAN",Higher Secondary(1-12),N/A,gsssbhudoli2008@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, SIKAR,NEEM KA THANA
"GOVT. SENIOR SECONDARY SCHOOL BILOTA , DELWADA , RAJSAMAND, RAJASTHAN",Higher Secondary(1-12),N/A,vishvpal1974@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, RAJSAMAND,DELWADA
"GOVT. SENIOR SECONDARY SCHOOL CHAUKARI, KHANDELA , SIKAR, RAJASTHAN",Higher Secondary(1-12),N/A,sersecchouk@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, SIKAR,KHANDELA
"GOVT. SENIOR SECONDARY SCHOOL DAG, DAG , JHALAWAR, RAJASTHAN",Higher Secondary(1-12),N/A,gasssdag@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, JHALAWAR,DAG
"GOVT. SENIOR SECONDARY SCHOOL DANTA, Losal-Town Panchayat , SIKAR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, SIKAR,Losal-Town Panchayat
"GOVT. SENIOR SECONDARY SCHOOL DANTWARA, RANIWARA , JALORE, RAJASTHAN",Higher Secondary(1-12),N/A,agsssdantvada@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, JALORE,RANIWARA
"GOVT. SENIOR SECONDARY SCHOOL GAONGUDA , KHAMNOR , RAJSAMAND, RAJASTHAN",Higher Secondary(1-12),N/A,ghssgaonguda@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, RAJSAMAND,KHAMNOR
"GOVT. SENIOR SECONDARY SCHOOL GSSS REENGUS, Reengus-Town Panchayat , SIKAR, RAJASTHAN",Higher Secondary(1-12),N/A,ghssrgs1956@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, SIKAR,Reengus-Town Panchayat
"GOVT. SENIOR SECONDARY SCHOOL JEELO , PATAN , SIKAR, RAJASTHAN",Higher Secondary(1-12),N/A,gsssjeelo@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, SIKAR,PATAN
